threshold,afl_precision,afl_recall,afl_f1,macro_f1,accuracy
0.11393939393939392,0.7005988023952092,0.770750988142292,0.7340025094097893,0.8257641413030824,0.874090571640683
0.11888888888888888,0.7035478051713766,0.770750988142292,0.7356177302729995,0.8269399760318801,0.8751299183370452
0.12383838383838383,0.7048192771084334,0.770750988142292,0.7363121460032764,0.8274448409770143,0.8755753526354862
0.12878787878787878,0.7089144936325041,0.7700922266139653,0.7382380802015844,0.8288880394216283,0.8769116555308092
0.13373737373737374,0.709775349119611,0.7700922266139653,0.7387045813581101,0.8292261383260784,0.8772086117297698
0.1386868686868687,0.71063829787234,0.7700922266139653,0.739171672462352,0.8295644915142434,0.8775055679287305
0.14363636363636365,0.7113276492082822,0.7694334650856386,0.7392405063286143,0.8296590504487471,0.8776540460282108
0.1485858585858586,0.7130647130647126,0.7694334650856386,0.7401774397967119,0.8303369262201106,0.8782479584261321
0.15353535353535352,0.7143730886850149,0.7694334650856386,0.7408816999677844,0.8308460065218952,0.8786933927245731
0.15848484848484848,0.7165644171779137,0.7694334650856386,0.742058449808903,0.8316957623974354,0.8794357832219748
0.16343434343434343,0.7196549599507082,0.7694334650856386,0.7437121935684272,0.8328881424810459,0.8804751299183371
0.16838383838383839,0.7214329833230385,0.7694334650856386,0.7446605036654229,0.8335709370163544,0.8810690423162584
0.17333333333333334,0.7223252937538648,0.7694334650856386,0.7451355661876977,0.8339127274579112,0.881365998515219
0.1782828282828283,0.7234965902045873,0.7687747035573118,0.7454487384217294,0.8341809897740318,0.8816629547141797
0.18323232323232325,0.725575606720597,0.768115942028985,0.7462399999995,0.8347923054615756,0.8822568671121009
0.18818181818181817,0.7305764411027564,0.768115942028985,0.7488760436732312,0.8366821315317287,0.8838901262063845
0.19313131313131313,0.7342569269521406,0.768115942028985,0.7508048937535243,0.8380616518171897,0.8850779510022272
0.19808080808080808,0.7370417193426039,0.768115942028985,0.7522580645156287,0.8390991383332815,0.8859688195991091
0.20303030303030303,0.7412587412587408,0.768115942028985,0.7544483985760121,0.840659983082456,0.887305122494432
0.207979797979798,0.7444089456869005,0.7674571805006583,0.7557573791756268,0.8416314574709942,0.8881959910913141
0.21292929292929294,0.7498388136686005,0.7661396574440048,0.7579015966107735,0.8432330788555842,0.8896807720861173
0.21787878787878787,0.7550357374918774,0.765480895915678,0.760222440300448,0.8449148310215009,0.8911655530809206
0.22282828282828282,0.7648221343873514,0.7648221343873514,0.7648221343868513,0.8481960010637162,0.8939866369710467
0.22777777777777777,0.7704047777040474,0.7648221343873514,0.7676033057846235,0.8501491875981627,0.8956198960653303
0.23272727272727273,0.7745163442294859,0.7648221343873514,0.7696387139537588,0.8515753122052938,0.896807720861173
0.23767676767676768,0.779717931497649,0.7648221343873514,0.7721982041897224,0.8533647046947482,0.8982925018559762
0.24262626262626263,0.7849898580121699,0.7648221343873514,0.7747747747742744,0.8551616640989314,0.8997772828507795
0.24757575757575756,0.7903335602450642,0.7648221343873514,0.7773685972542702,0.856966278976522,0.9012620638455828
0.2525252525252525,0.7957505140507192,0.7648221343873514,0.7799798454815285,0.858778639028063,0.902746844840386
0.25747474747474747,0.7998619737750168,0.7635046113306978,0.7812605325239352,0.8597343317673115,0.903637713437268
0.26242424242424245,0.8041666666666661,0.7628458498023711,0.7829614604457472,0.8609442005427584,0.9046770601336303
0.2673737373737374,0.8114926419060962,0.7628458498023711,0.7864176570453404,0.8633275933685259,0.9066072754268746
0.2723232323232323,0.8170903954802254,0.7621870882740444,0.7886843899108839,0.8649192640521232,0.9079435783221975
0.2772727272727273,0.8229018492176382,0.7621870882740444,0.7913816689461486,0.8667699165897664,0.9094283593170007
0.2822222222222222,0.8276108726752498,0.7621870882740444,0.7935528120708308,0.8682564136157297,0.9106161841128434
0.2871717171717172,0.835982658959537,0.7621870882740444,0.7973811164708996,0.8708707247761991,0.9126948775055679
0.2921212121212121,0.8451424397370337,0.7621870882740444,0.80152407343213,0.8736903179220218,0.9149220489977729
0.29707070707070704,0.8536585365853653,0.7608695652173908,0.8045977011489264,0.8758340897482195,0.9167037861915367
0.302020202020202,0.8632286995515689,0.7608695652173908,0.8088235294112661,0.8786910185215975,0.9189309576837417
0.30696969696969695,0.869630746043707,0.7602108036890641,0.8112478031629464,0.8803533133464283,0.9202672605790646
0.31191919191919193,0.8734848484848479,0.7595520421607374,0.8125440451016864,0.8812532114148997,0.9210096510764663
0.31686868686868686,0.884024577572964,0.7582345191040839,0.8163120567370911,0.8838367795425033,0.9230883444691907
0.32181818181818184,0.8865740740740734,0.7569169960474303,0.8166311300634683,0.8841038533202712,0.9233853006681515
